Git Version: aa0bda7b
    T,N,0,1,8192,312,8192,1,8192,67108864,0,8192,2555904,8192,2555904,8192,2555904,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,926051,1505.5,46.3794,283815,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,311,8192,1,8192,67108864,0,8192,2547712,8192,2547712,8192,2547712,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,926051,1505.5,46.3794,283815,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,310,8192,1,8192,67108864,0,8192,2539520,8192,2539520,8192,2539520,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,926051,1505.5,46.3794,283815,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,309,8192,1,8192,67108864,0,8192,2531328,8192,2531328,8192,2531328,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,926051,1505.5,46.3794,283815,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,308,8192,1,8192,67108864,0,8192,2523136,8192,2523136,8192,2523136,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,926051,1505.5,46.3794,283815,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,307,8192,1,8192,67108864,0,8192,2514944,8192,2514944,8192,2514944,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,926051,1505.5,46.3794,283815,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,306,8192,1,8192,67108864,0,8192,2506752,8192,2506752,8192,2506752,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,926051,1505.5,46.3794,283815,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,305,8192,1,8192,67108864,0,8192,2498560,8192,2498560,8192,2498560,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,926051,1505.5,46.3794,283815,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1328,8192,1,8192,83886080,0,8192,10878976,10240,13598720,10240,13598720,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1327,8192,1,8192,83886080,0,8192,10870784,10240,13588480,10240,13588480,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1326,8192,1,8192,83886080,0,8192,10862592,10240,13578240,10240,13578240,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1325,8192,1,8192,83886080,0,8192,10854400,10240,13568000,10240,13568000,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1324,8192,1,8192,83886080,0,8192,10846208,10240,13557760,10240,13557760,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1323,8192,1,8192,83886080,0,8192,10838016,10240,13547520,10240,13547520,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1322,8192,1,8192,83886080,0,8192,10829824,10240,13537280,10240,13537280,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1321,8192,1,8192,83886080,0,8192,10821632,10240,13527040,10240,13527040,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1320,8192,1,8192,83886080,0,8192,10813440,10240,13516800,10240,13516800,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1319,8192,1,8192,83886080,0,8192,10805248,10240,13506560,10240,13506560,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1318,8192,1,8192,83886080,0,8192,10797056,10240,13496320,10240,13496320,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1317,8192,1,8192,83886080,0,8192,10788864,10240,13486080,10240,13486080,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1316,8192,1,8192,83886080,0,8192,10780672,10240,13475840,10240,13475840,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1315,8192,1,8192,83886080,0,8192,10772480,10240,13465600,10240,13465600,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1314,8192,1,8192,83886080,0,8192,10764288,10240,13455360,10240,13455360,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1313,8192,1,8192,83886080,0,8192,10756096,10240,13445120,10240,13445120,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.30994e+06,667.821,170.085,283802,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,656,8192,1,8192,67108864,0,8192,5373952,8192,5373952,8192,5373952,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,655,8192,1,8192,67108864,0,8192,5365760,8192,5365760,8192,5365760,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,654,8192,1,8192,67108864,0,8192,5357568,8192,5357568,8192,5357568,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,653,8192,1,8192,67108864,0,8192,5349376,8192,5349376,8192,5349376,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,652,8192,1,8192,67108864,0,8192,5341184,8192,5341184,8192,5341184,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,651,8192,1,8192,67108864,0,8192,5332992,8192,5332992,8192,5332992,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,650,8192,1,8192,67108864,0,8192,5324800,8192,5324800,8192,5324800,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,649,8192,1,8192,67108864,0,8192,5316608,8192,5316608,8192,5316608,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,648,8192,1,8192,67108864,0,8192,5308416,8192,5308416,8192,5308416,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,647,8192,1,8192,67108864,0,8192,5300224,8192,5300224,8192,5300224,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,646,8192,1,8192,67108864,0,8192,5292032,8192,5292032,8192,5292032,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,645,8192,1,8192,67108864,0,8192,5283840,8192,5283840,8192,5283840,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,644,8192,1,8192,67108864,0,8192,5275648,8192,5275648,8192,5275648,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,643,8192,1,8192,67108864,0,8192,5267456,8192,5267456,8192,5267456,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,642,8192,1,8192,67108864,0,8192,5259264,8192,5259264,8192,5259264,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,641,8192,1,8192,67108864,0,8192,5251072,8192,5251072,8192,5251072,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.15649e+06,1018.15,76.1328,283915,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1664,8192,1,8192,83886080,0,8192,13631488,10240,17039360,10240,17039360,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.38975e+06,610.11,200.879,283777,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,1663,8192,1,8192,83886080,0,8192,13623296,10240,17029120,10240,17029120,f8_fnuz_r,f8_fnuz_r,f16_r,f16_r,f32_r,1,1,0,0,0,none,0,f32_r,512,1.38975e+06,610.11,200.879,283777,gfx942:sramecc+:xnack-,304
